s,count
9801,2
9802,2
9803,1
9804,2
9807,2
9808,2
9809,5
9810,1
9811,3
9812,4
9813,1
9814,2
9816,3
9817,3
9818,2
9819,2
9820,1
9822,1
9823,4
9824,5
9825,3
9826,2
9827,2
9828,2
9829,3
9830,3
9831,2
9832,1
9833,1
9834,2
9835,4
9836,1
9840,1
9841,1
9842,3
9843,2
9844,3
9845,1
9846,1
9847,2
9848,2
9849,2
9850,3
9851,1
9854,1
9855,2
9856,1
9857,1
9860,3
9861,2
9862,1
9865,1
9866,1
9867,1
9869,1
9870,1
9871,1
9872,1
9873,1
9874,1
9878,1
9879,1
9881,1
9883,1
9885,1
9886,1
9889,1
9890,1
9891,2
9892,1
9893,1
9896,1
9902,1
9903,1
9904,1
9905,2
9906,3
9907,2
9911,2
9912,2
9914,1
9920,1
9923,1
9924,1
9925,1
9929,2
9930,1
9931,2
9932,3
9933,4
9934,2
9935,2
9936,1
9937,1
9938,2
9939,2
9940,2
9941,1
9942,1
9943,2
9944,2
9945,1
9946,3
9947,3
9948,3
9949,1
9952,1
9953,3
9954,3
9955,2
9956,2
9957,1
9958,1
9959,3
9960,3
9961,2
9962,1
9963,2
9964,1
9965,1
9966,1
9967,2
9968,3
9969,3
9970,2
9971,1
9972,2
9973,1
9974,2
9975,2
9976,2
9977,1
9978,1
9979,1
9980,2
9981,3
9982,5
9983,2
9984,1
9985,2
9986,3
9987,1
9988,1
9991,1
9993,1
9994,1
9995,1
9996,2
9997,2
9999,1
10001,2
10002,2
10003,1
10004,1
10005,1
10007,2
10008,3
10009,2
10017,1
10018,3
10019,1
10022,1
10023,2
10024,1
10025,1
10027,1
10028,1
10029,3
10030,2
10031,3
10032,1
10033,1
10034,1
10036,1
10037,2
10038,2
10039,2
10040,1
10041,1
10044,1
10045,1
10047,1
10048,1
10049,1
10054,1
10055,1
10056,2
10057,1
10058,2
10059,1
10060,1
10061,1
10063,1
10064,1
10065,2
10066,2
10067,1
10068,3
10069,1
10072,1
10073,3
10074,2
10079,2
10080,2
10081,1
10085,1
10086,3
10088,1
10089,2
10090,2
10091,1
10092,1
10093,1
10094,1
10095,1
10096,1
10097,2
10098,2
10099,1
10100,1
10101,1
10102,1
10104,1
10105,1
10106,2
10107,2
10110,1
10114,1
10115,2
10116,1
10117,1
10118,1
10119,1
10120,1
10121,1
10122,1
10123,1
10126,3
10127,1
10128,2
10129,2
10133,1
10136,3
10141,1
10143,1
10144,2
10145,2
10146,2
10147,2
10148,1
10151,1
10152,3
10153,1
10154,1
10155,2
10156,1
10157,1
10158,1
10159,1
10163,1
10164,1
10166,1
10168,1
10169,1
10170,1
10171,1
10172,1
10175,1
10178,1
10182,2
10183,2
10185,1
10187,2
10188,3
10189,3
10190,3
10191,3
10193,1
10194,1
10195,4
10196,3
10197,1
10199,2
10200,1
10201,2
10202,1
10203,3
10204,1
10209,1
10212,1
10214,1
10215,2
10216,1
10217,1
10218,1
10219,2
10220,1
10221,2
10222,3
10223,3
10224,3
10225,2
10226,1
10228,1
10229,2
10230,1
10231,3
10232,1
10233,2
10236,1
10237,1
10238,1
10239,1
10240,1
10241,1
10243,1
10244,1
10245,1
10246,2
10251,1
10252,1
10254,1
10255,1
10256,1
10263,2
10264,3
10265,1
10266,1
10267,1
10268,2
10269,2
10270,1
10271,1
10272,2
10273,4
10274,2
10275,2
10276,1
10277,1
10279,1
10280,1
10281,1
10282,1
10283,3
10284,2
10285,2
10286,3
10287,4
10288,2
10290,1
10291,1
10292,2
10293,1
10294,2
10295,4
10296,3
10297,3
10298,2
10299,3
10300,2
10301,2
10302,3
10303,3
10304,2
10306,2
10307,1
10310,1
10311,1
10326,1
10327,2
10330,1
10333,1
10334,1
10335,4
10336,6
10337,2
10338,3
10339,2
10340,2
10341,3
10342,1
10343,2
10344,3
10345,2
10348,1
10349,1
10350,1
10351,2
10352,1
10353,1
10354,1
10355,1
10356,2
10358,2
10360,1
10364,2
10365,1
10366,1
10367,2
10368,1
10369,1
10370,1
10371,1
10372,2
10373,4
10374,3
10375,2
10376,1
10377,1
10384,1
10385,1
10393,1
10394,1
10395,1
10396,1
10397,1
10398,1
10399,2
10400,1
10401,1
10402,1
10403,1
10405,1
10406,1
10407,1
10410,1
10411,1
10412,1
10413,1
10414,1
10415,1
10421,1
10435,1
10437,1
10443,1
10445,2
10451,1
10457,1
10460,1
10462,1
10466,1
10471,1
10472,2
10473,3
10477,1
10478,3
10480,1
10483,1
10486,2
10487,2
10488,2
10489,3
10490,1
10491,1
10492,1
10493,2
10494,2
10495,1
10496,2
10497,2
10498,2
10499,2
10500,2
10501,1
10503,3
10504,4
10505,3
10506,2
10507,1
10508,1
10509,1
10510,1
10511,3
10512,2
10513,1
10514,2
10515,1
10516,2
10517,1
10519,1
10520,1
10521,2
10522,1
10523,2
10524,2
10525,2
10527,1
10529,2
10530,2
10532,1
10534,1
10535,1
10547,1
10548,2
10549,2
10550,2
10551,2
10552,1
10553,2
10554,1
10555,1
10556,2
10557,1
10559,1
10565,2
10570,2
10571,3
10572,2
10573,2
10574,2
10575,1
10576,1
10577,1
10578,1
10579,1
10581,2
10582,2
10583,2
10584,2
10585,1
10586,2
10590,1
10597,2
10598,1
10599,1
10608,1
10609,1
10610,1
10611,1
10612,1
10616,1
10617,1
10625,1
10627,1
10628,1
10629,1
10637,1
10641,1
10647,2
10651,1
10654,1
10656,2
10657,2
10658,2
10659,2
10660,2
10661,2
10663,1
10664,2
10665,2
10666,1
10668,2
10669,1
10670,1
10671,1
10672,1
10675,1
10676,1
10677,2
10678,2
10679,1
10680,1
10682,1
10683,1
10684,1
10685,1
10690,1
10691,1
10695,1
10696,1
10700,1
10701,1
10702,1
10703,2
10704,2
10705,2
10711,3
10712,2
10713,1
10714,1
10717,2
10718,1
10719,1
10722,1
10723,2
10724,1
10725,1
10726,2
10730,1
10734,1
10735,1
10736,1
10739,1
10740,4
10741,3
10742,2
10743,1
10744,3
10751,1
10753,1
10756,1
10757,2
10759,2
10760,2
10761,2
10762,1
10763,1
10764,2
10765,3
10766,2
10767,2
10768,1
10769,1
10770,1
10771,1
10772,1
10773,1
10774,1
10775,1
10777,1
10778,1
10779,2
10780,1
10785,1
10786,1
10796,1
10797,1
10798,1
10799,1
10800,2
10806,1
10809,1
10819,1
10824,1
10825,4
10826,2
10827,1
10828,1
10829,2
10830,1
10831,3
10832,3
10833,3
10834,3
10835,4
10836,3
10837,2
10838,2
10839,2
10840,1
10841,2
10842,1
10844,1
10845,1
10846,2
10847,2
10848,2
10852,1
10853,2
10857,1
10858,2
10867,1
10868,1
10869,1
10870,2
10871,1
10873,1
10874,2
10875,2
10876,2
10877,3
10878,3
10879,2
10881,2
10882,2
10883,1
10885,1
10886,1
10887,1
10888,3
10889,1
10894,1
10895,1
10896,1
10897,1
10898,2
10899,1
10900,1
10901,2
10902,2
10903,2
10905,1
10906,2
10907,1
10908,1
10911,1
10914,1
10915,1
10916,1
10917,1
10918,1
10919,1
10920,1
10921,1
10922,1
10923,1
10926,2
10927,2
10931,2
10932,2
10933,2
10934,2
10935,2
10936,1
10938,1
10939,1
10942,1
10943,1
10949,2
10953,1
10954,1
10956,1
10957,2
10958,2
10962,1
10963,3
10964,2
10965,2
10966,3
10967,2
10968,1
10969,1
10970,3
10971,5
10972,4
10973,1
10975,2
10976,2
10977,1
10978,2
10979,2
10980,1
10982,1
10983,2
10984,1
10987,2
10988,2
10989,2
10990,3
10991,3
10992,1
10993,1
10994,2
10995,2
10996,2
10997,1
10998,1
10999,2
11000,2
11001,2
11002,2
11003,2
11004,2
11005,3
11006,2
11007,3
11008,1
11009,1
11012,1
11013,1
11014,1
11016,1
11024,1
11028,1
11029,1
11030,2
11031,1
11032,1
11036,1
11037,2
11038,1
11041,2
11047,1
11048,1
11049,1
11050,1
11051,1
11057,1
11058,2
11059,1
11060,1
11061,3
11066,1
11067,1
11069,2
11071,3
11072,2
11073,1
11074,1
11075,1
11078,1
11079,1
11080,2
11084,1
11085,1
11095,1
11096,1
11100,1
11101,1
11102,1
11103,1
11108,2
11109,1
11110,1
11111,4
11112,4
11115,1
11116,2
11117,4
11118,3
11119,2
11120,2
11123,1
11124,1
11128,1
11129,1
11132,1
11136,1
11137,3
11138,4
11139,3
11140,2
11141,2
11143,1
11144,1
11148,1
11149,1
11150,1
11151,2
11152,1
11164,1
11165,1
11166,1
11167,2
11175,1
11181,1
11185,1
11186,1
11187,1
11188,1
11189,1
11190,1
11191,2
11192,1
11193,1
11194,1
11195,1
11196,2
11197,1
11198,1
11206,1
11209,1
11212,1
11213,1
11214,1
11215,1
11217,1
11218,1
11219,1
11220,1
11221,1
11222,2
11223,1
11230,1
11231,2
11232,1
11233,1
11234,1
11236,1
11237,1
11238,1
11239,1
11242,2
11243,2
11244,3
11248,1
11250,1
11251,1
11253,1
11254,1
11255,2
11256,2
11257,2
11258,2
11259,2
11260,1
11262,1
11264,1
11265,2
11269,1
11270,2
11271,2
11272,2
11273,2
11274,4
11276,1
11277,2
11278,1
11279,1
11281,1
11283,1
11284,1
11288,1
11289,2
11290,1
11291,1
11292,1
11297,1
11300,1
11301,1
11302,1
11303,1
11304,2
11305,1
11306,1
11309,1
11310,1
11311,2
11312,1
11313,3
11314,3
11315,2
11316,1
11317,1
11321,1
11322,2
11323,2
11324,2
11325,1
11330,2
11331,3
11332,3
11333,3
11334,1
11339,1
11340,2
11342,1
11343,1
11344,1
11347,1
11348,1
11349,1
11352,2
11353,3
11354,2
11355,1
11356,1
11357,1
11358,1
11359,2
11360,2
11361,1
11362,1
11363,1
11364,1
11365,1
11366,2
11367,1
11368,1
11370,1
11372,2
11373,1
11374,1
11376,1
11377,1
11378,2
11379,4
11380,4
11381,3
11382,1
11383,3
11384,3
11385,5
11386,5
11387,5
11388,5
11389,4
11390,3
11391,4
11392,2
11393,2
11399,2
11407,1
11408,1
11413,1
11416,2
11417,1
11418,1
11422,1
11423,1
11424,1
11427,1
11428,1
11429,2
11432,1
11433,2
11434,1
11435,1
11436,4
11437,1
11438,1
11440,1
11442,1
11443,1
11444,1
11453,1
11454,1
11455,1
11463,1
11471,1
11472,1
11473,1
11474,1
11475,1
11481,1
11486,1
11487,2
11488,2
11489,2
11490,2
11491,1
11492,1
11494,2
11495,3
11496,2
11497,1
11498,1
11499,1
11500,3
11501,2
11502,2
11503,2
11504,1
11505,1
11506,1
11511,1
11512,1
11514,1
11515,1
11517,1
11518,1
11519,1
11521,2
11522,2
11532,1
11539,1
11540,1
11541,1
11546,1
11548,1
11549,2
11550,1
11551,1
11554,1
11558,1
11564,1
11565,2
11568,1
11569,1
11573,1
11574,1
11575,1
11576,2
11577,1
11583,1
11589,1
11590,2
11591,1
11592,2
11593,1
11594,1
11595,1
11596,1
11601,1
11602,1
11603,2
11604,1
11605,1
11607,1
11612,1
11617,1
11618,1
11619,1
11620,2
11621,2
11624,1
11625,1
11626,1
11627,3
11628,1
11629,2
11632,1
11633,1
11637,1
11640,1
11641,1
11645,1
11649,1
11651,1
11652,1
11653,1
11654,1
11655,1
11656,1
11657,1
11659,1
11660,1
11664,2
11665,1
11666,1
11669,1
11670,1
11671,2
11672,2
11673,3
11674,2
11675,2
11676,1
11677,1
11678,1
11679,1
11680,1
11681,1
11682,2
11683,1
11684,1
11685,1
11693,3
11694,2
11695,3
11696,1
11697,1
11698,1
11699,1
11700,2
11701,1
11703,2
11704,1
11705,1
11706,1
11710,3
11711,3
11712,1
11713,2
11714,2
11715,2
11716,1
11717,1
11718,1
11719,3
11720,2
11721,2
11722,1
11723,1
11733,2
11734,1
11741,1
11742,2
11743,1
11744,2
11745,1
11746,1
11747,1
11749,1
11755,2
11756,2
11757,3
11758,1
11766,1
11769,1
11772,2
11779,1
11788,1
11789,1
11790,1
11791,1
11792,1
11793,1
11794,1
11795,1
11797,1
11799,1
11800,1
11801,1
11802,1
11803,1
11804,1
11808,1
11809,1
11826,1
11829,2
11830,1
11833,1
11834,1
11835,1
11840,1
11841,1
11844,3
11852,1
11853,1
11854,1
11855,1
11856,1
11858,1
11859,1
11860,2
11861,1
11866,2
11867,1
11868,1
11871,1
11872,1
11873,1
11874,1
11875,1
11878,1
11882,1
11885,1
11886,1
11887,1
11888,1
11889,3
11890,1
11894,1
11895,1
11897,1
11898,1
11899,1
11900,2
11901,2
11902,1
11903,2
11907,1
11908,2
11909,1
11910,1
11911,1
11912,1
11913,1
11915,1
11916,1
11929,1
11930,1
11931,1
11932,2
11933,1
11934,1
11935,1
11936,1
11937,2
11938,2
11940,2
11941,1
11942,1
11943,2
11944,2
11945,2
11946,2
11947,1
11951,1
11952,1
11954,1
11956,1
11957,1
11959,1
11964,1
11965,1
11966,1
11967,2
11968,1
11972,2
11973,1
11975,1
11976,1
11977,2
11978,1
11981,1
11982,1
11990,1
11992,1
11993,1
11999,1
12000,1
12001,1
12005,1
12007,3
12008,2
12009,2
12010,2
12011,2
12012,3
12013,2
12014,2
12015,3
12016,2
12017,2
12018,3
12019,2
12020,1
12021,1
12022,1
12023,1
12024,1
12028,2
12029,1
12032,1
12033,2
12034,2
12035,2
12036,1
12040,1
12041,1
12045,1
12046,1
12051,1
12052,2
12056,1
12057,1
12058,1
12059,1
12060,2
12061,1
12062,1
12063,1
12064,2
12065,1
12078,1
12079,1
12080,1
12081,1
12082,1
12086,1
12087,1
12090,2
12101,1
12103,1
12104,1
12105,1
12106,1
12107,2
12108,1
12109,1
12110,1
12111,1
12118,1
12121,1
12122,1
12126,1
12127,1
12129,2
12130,1
12131,1
12132,1
12133,1
12134,1
12135,1
12148,1
12155,1
12157,1
12159,1
12161,1
12167,1
12175,1
12181,1
12183,1
12184,1
12188,1
12189,1
12190,1
12191,1
12192,2
12193,1
12210,1
12211,1
12212,1
12213,1
12214,1
12215,1
12216,3
12217,1
12220,2
12221,1
12222,1
12225,1
12226,2
12227,1
12228,1
12229,1
12238,1
12241,2
12247,1
12248,3
12249,3
12250,2
12251,2
12255,1
12256,1
12257,1
12259,1
12261,1
12262,2
12263,2
12265,1
12266,1
12267,3
12268,2
12269,1
12270,1
12271,1
12272,1
12273,1
12281,1
12282,1
12283,2
12284,2
12285,1
12286,1
12287,2
12290,1
12291,2
12292,2
12293,1
12294,1
12295,1
12296,1
12297,1
12298,1
12299,2
12300,2
12301,2
12306,1
12307,1
12308,2
12309,1
12310,1
12315,2
12316,1
12317,1
12319,1
12320,2
12321,2
12322,2
12323,2
12324,2
12325,2
12327,2
12328,1
12329,2
12330,2
12340,1
12341,1
12342,1
12343,1
12344,1
12345,1
12346,1
12347,1
12348,1
12349,1
12350,2
12351,2
12357,1
12364,1
12365,1
12366,2
12367,1
12368,2
12372,1
12373,2
12374,1
12378,1
12379,1
12380,2
12381,1
12382,1
12383,1
12384,1
12388,1
12393,1
12394,1
12395,1
12396,1
12397,2
12398,1
12402,1
12403,1
12404,1
12405,1
12422,1
12423,1
12424,1
12426,1
12427,1
12428,1
12430,1
12443,1
12444,1
12445,1
12449,1
12450,1
12451,1
12452,1
12453,1
12455,1
12456,2
12457,2
12458,1
12459,1
12460,1
12469,1
12474,1
12481,1
12482,2
12487,1
12488,2
12489,1
12490,1
12491,1
12495,1
12496,1
12497,1
12500,1
12501,2
12502,4
12503,2
12504,1
12510,1
12512,1
12517,1
12519,1
12525,1
12526,1
12530,1
12531,1
12533,1
12534,2
12535,1
12536,1
12537,2
12545,1
12546,1
12547,1
12554,1
12555,1
12560,1
12562,1
12563,1
12566,1
12567,2
12568,2
12569,2
12572,1
12573,1
12574,1
12575,2
12578,1
12579,1
12580,1
12581,1
12582,1
12583,1
12584,1
12588,1
12589,1
12590,1
12591,1
12592,1
12609,1
12610,2
12611,2
12615,1
12616,1
12617,1
12624,1
12625,1
12626,1
12628,1
12631,1
12635,2
12636,1
12643,1
12644,1
12645,1
12653,1
12654,1
12655,1
12658,1
12659,1
12660,1
12662,1
12663,2
12664,2
12665,2
12666,1
12670,2
12671,2
12672,1
12679,1
12680,1
12687,1
12691,1
12692,1
12696,1
12697,2
12700,1
12709,1
12710,2
12711,3
12712,1
12713,2
12714,2
12716,1
12719,1
12724,1
12733,1
12736,1
12738,1
12739,2
12740,1
12741,1
12742,1
12743,1
12744,1
12750,2
12751,2
12752,1
12753,1
12754,2
12755,1
12756,1
12757,2
12758,3
12759,2
12761,1
12762,1
12763,2
12764,2
12765,1
12771,1
12772,1
12773,1
12794,1
12797,1
12801,1
12803,2
12804,2
12805,2
12806,2
12808,2
12809,2
12810,2
12811,1
12812,2
12813,1
12814,3
12815,3
12816,2
12817,3
12818,3
12819,2
12820,1
12821,1
12823,1
12825,1
12827,1
12828,1
12839,1
12840,1
12846,1
12847,4
12848,1
12849,1
12850,1
12855,1
12856,1
12859,1
12865,1
12872,1
12873,1
12874,1
12875,1
12879,1
12880,1
12881,2
12882,1
12886,1
12887,1
12888,1
12889,1
12890,1
12891,1
12892,1
12901,1
12905,1
12911,1
12922,1
12923,1
12935,1
12936,2
12937,1
12940,2
12941,1
12942,1
12943,2
12944,1
12945,1
12951,1
12956,1
12957,1
12958,1
12962,1
12963,1
12964,1
12971,1
12972,1
12977,1
12984,1
12985,1
12986,1
12987,1
12988,1
12989,2
12990,2
13000,1
13005,1
13006,1
13015,1
13019,1
13030,2
13031,1
13032,1
13033,1
13034,1
13035,3
13036,3
13037,2
13038,1
13039,1
13041,3
13042,1
13043,1
13044,1
13047,1
13057,2
13058,2
13062,1
13063,1
13065,2
13067,1
13068,1
13069,2
13070,2
13071,3
13072,1
13073,2
13074,1
13078,1
13079,1
13080,1
13081,1
13082,1
13083,1
13084,2
13085,1
13086,2
13087,2
13089,1
13091,2
13092,1
13093,1
13094,1
13095,1
13096,1
13097,1
13107,1
13109,1
13110,1
13111,2
13112,1
13113,1
13117,1
13127,1
13131,1
13139,2
13147,3
13148,2
13149,2
13150,1
13151,1
13153,1
13154,1
13155,2
13156,2
13159,1
13160,2
13161,1
13162,1
13163,3
13164,2
13170,1
13171,1
13172,1
13173,1
13174,1
13178,1
13179,1
13181,1
13183,1
13184,1
13185,1
13187,1
13188,1
13189,1
13190,1
13191,1
13204,1
13205,1
13207,1
13209,1
13210,1
13215,1
13218,1
13219,1
13229,1
13230,1
13248,2
13249,2
13250,2
13251,2
13252,2
13253,2
13254,1
13258,1
13259,1
13261,1
13262,1
13266,1
13267,1
13270,1
13276,1
13277,1
13279,1
13282,1
13283,1
13291,1
13297,1
13300,1
13304,2
13305,3
13306,2
13309,1
13313,2
13314,3
13316,1
13317,1
13318,2
13319,1
13322,1
13328,1
13330,1
13335,1
13337,1
13338,1
13339,1
13344,1
13345,1
13346,1
13350,1
13352,1
13353,1
13354,1
13355,1
13356,2
13357,1
13361,1
13363,1
13364,1
13368,1
13369,1
13370,1
13371,1
13372,2
13380,1
13388,1
13392,1
13400,2
13401,1
13402,1
13406,1
13408,1
13409,1
13410,1
13411,1
13412,1
13413,2
13426,1
13427,1
13428,1
13429,1
13430,1
13432,1
13433,1
13434,1
13442,1
13450,1
13451,1
13452,1
13456,2
13457,1
13461,2
13462,2
13472,1
13473,2
13479,1
13480,1
13486,1
13487,1
13488,1
13492,1
13493,2
13497,2
13498,2
13499,1
13500,1
13501,1
13502,1
13503,2
13507,1
13508,1
13509,2
13510,1
13511,3
13512,3
13513,1
13516,1
13517,2
13518,1
13519,1
13520,3
13521,3
13522,3
13523,1
13524,1
13534,1
13546,1
13555,1
13562,1
13582,1
13583,1
13589,1
13591,1
13592,1
13598,1
13607,1
13608,2
13609,1
13610,1
13611,1
13615,1
13616,1
13631,1
13632,2
13633,2
13634,2
13635,2
13639,2
13640,2
13641,1
13642,1
13643,1
13644,1
13645,1
13656,1
13657,2
13658,1
13659,1
13660,1
13661,1
13665,2
13666,1
13670,1
13674,1
13675,1
13676,1
13689,1
13690,1
13696,1
13697,1
13698,2
13702,1
13703,2
13704,2
13705,2
13706,1
13708,1
13709,2
13715,1
13720,1
13721,1
13732,1
13733,1
13734,1
13738,1
13740,1
13741,1
13742,1
13744,1
13746,1
13747,1
13752,1
13755,1
13757,1
13758,1
13765,1
13766,1
13770,2
13771,1
13772,1
13773,1
13774,1
13779,1
13780,1
13800,1
13803,1
13807,1
13808,1
13809,1
13810,1
13811,1
13814,2
13815,1
13816,2
13817,1
13818,1
13834,1
13835,1
13836,1
13840,1
13841,1
13842,2
13846,1
13847,1
13848,1
13863,1
13871,1
13877,1
13894,2
13896,1
13899,1
13907,1
13908,2
13909,1
13910,1
13911,1
13915,1
13916,1
13917,1
13918,2
13920,1
13921,1
13922,1
13923,2
13924,1
13925,3
13926,2
13927,2
13928,2
13929,2
13930,2
13931,3
13932,2
13933,1
13934,1
13937,1
13938,1
13942,1
13943,1
13948,1
13954,1
13967,1
13974,1
13975,1
13980,1
13983,1
13984,1
13986,1
13987,1
13988,2
13989,2
13990,1
13991,1
13992,1
13995,2
13999,1
14002,1
14004,1
14006,1
14013,1
14014,1
14015,1
14017,1
14018,1
14019,1
14020,1
14021,1
14025,1
14026,1
14027,1
14028,1
14031,1
14032,1
14033,1
14049,1
14050,1
14052,1
14053,1
14057,1
14058,1
14059,1
14060,1
14061,1
14062,1
14066,1
14067,1
14068,1
14069,1
14070,1
14076,1
14078,1
14083,1
14084,1
14088,1
14089,1
14090,1
14091,1
14092,1
14093,1
14094,1
14097,1
14098,1
14099,1
14102,2
14103,2
14104,3
14105,5
14106,3
14107,2
14108,1
14109,1
14110,1
14111,1
14112,1
14113,2
14114,1
14117,1
14118,1
14119,2
14120,2
14121,2
14122,1
14124,1
14125,1
14126,1
14127,1
14128,1
14134,1
14139,1
14147,1
14157,1
14158,1
14159,1
14169,1
14171,1
14172,1
14173,1
14181,1
14187,1
14190,1
14193,2
14198,1
14201,1
14202,1
14203,1
14206,1
14207,1
14211,2
14212,2
14213,1
14214,1
14215,2
14216,2
14217,1
14218,2
14219,1
14236,1
14237,1
14238,1
14239,1
14240,2
14246,1
14250,1
14251,1
14252,1
14253,1
14254,1
14255,2
14257,1
14259,1
14273,1
14274,1
14275,1
14276,3
14277,2
14278,1
14279,1
14280,1
14281,1
14282,1
14284,1
14285,1
14287,1
14288,1
14289,2
14290,1
14292,1
14299,1
14300,1
14301,2
14302,1
14303,1
14305,1
14306,1
14307,2
14308,1
14309,1
14310,1
14311,1
14312,2
14313,2
14315,1
14321,2
14328,1
14332,2
14333,1
14334,2
14335,1
14343,1
14344,1
14349,1
14352,2
14353,1
14362,1
14372,1
14373,1
14374,1
14375,1
14376,1
14380,2
14381,2
14382,2
14384,1
14390,1
14391,1
14392,1
14404,1
14405,2
14406,2
14407,2
14408,1
14419,1
14420,1
14421,1
14423,1
14424,3
14425,2
14426,1
14427,1
14431,1
14432,1
14433,1
14437,1
14438,1
14439,1
14444,1
14446,2
14447,2
14448,2
14449,1
14451,1
14452,2
14453,2
14454,2
14455,1
14458,1
14459,1
14460,2
14482,1
14483,2
14484,2
14489,1
14490,1
14491,1
14492,1
14496,1
14502,1
14510,1
14511,1
14518,1
14519,2
14521,1
14522,1
14525,1
14527,1
14528,1
14532,1
14537,1
14543,1
14544,1
14545,1
14547,1
14548,1
14549,1
14559,1
14560,1
14561,3
14562,1
14563,1
14567,2
14568,1
14569,2
14570,2
14575,1
14576,2
14577,1
14580,1
14582,1
14583,1
14584,1
14586,1
14587,1
14588,1
14589,1
14590,1
14593,1
14594,1
14595,1
14598,1
14609,1
14610,1
14613,1
14614,1
14619,1
14621,1
14622,1
14623,1
14624,1
14625,1
14634,1
14644,1
14645,1
14646,1
14659,1
14660,1
14661,1
14662,2
14663,2
14664,2
14665,2
14666,1
14667,1
14668,2
14669,1
14670,1
14671,1
14672,1
14681,1
14688,1
14696,1
14697,1
14698,1
14699,1
14700,1
14701,1
14704,1
14705,1
14706,2
14707,1
14708,1
14709,1
14710,1
14713,1
14714,1
14726,1
14727,1
14731,1
14732,1
14733,1
14734,1
14735,1
14740,1
14748,2
14749,2
14750,2
14751,1
14752,1
14759,1
14781,1
14784,1
14788,1
14789,1
14790,1
14791,2
14792,1
14793,1
14794,2
14796,1
14797,1
14820,1
14821,1
14831,1
14832,1
14833,1
14834,1
14835,1
14846,1
14849,1
14852,1
14853,1
14854,1
14855,1
14856,2
14860,1
14861,1
14878,1
14879,1
14882,2
14883,1
14884,1
14885,1
14886,1
14887,1
14888,1
14892,1
14893,1
14903,1
14904,1
14905,2
14906,1
14907,1
14908,1
14909,2
14910,1
14911,1
14914,1
14915,1
14925,1
14926,1
14935,1
14936,1
14937,2
14938,3
14939,1
14943,1
14944,1
14948,1
14949,1
14953,1
14954,1
14955,1
14956,2
14957,2
14960,1
14961,1
14965,1
14966,1
14974,1
14975,1
14976,2
14977,2
14978,1
14981,1
14982,1
14983,1
14984,1
14985,1
14992,1
14993,1
14994,1
14995,1
14996,1
15000,1
15001,3
15008,1
15009,1
15010,1
15012,1
15013,1
15014,1
15018,1
15019,1
15020,1
15021,2
15023,1
15031,1
15032,1
15033,2
15034,2
15035,1
15040,1
15043,1
15044,1
15054,1
15055,1
15056,1
15057,1
15058,2
15059,1
15062,1
15063,2
15064,1
15065,1
15073,1
15080,2
15101,1
15108,1
15121,1
15147,1
15148,1
15162,1
15186,1
15188,1
15189,1
15191,1
15192,1
15193,1
15199,1
15221,1
15222,1
15223,1
15224,1
15225,1
15234,1
15242,1
15243,2
15244,1
15245,1
15246,1
15254,2
15261,1
15262,1
15263,1
15270,1
15280,1
15281,1
15282,1
15284,1
15285,1
15286,2
15287,1
15288,1
15290,1
15292,2
15293,2
15294,3
15295,1
15296,1
15313,1
15314,1
15315,1
15316,1
15317,1
15324,1
15325,1
15326,1
15332,1
15338,1
15339,1
15346,1
15347,1
15348,1
15349,2
15350,2
15354,2
15355,2
15358,1
15362,2
15363,1
15364,1
15365,1
15366,2
15370,1
15371,2
15372,2
15373,1
15374,1
15376,1
15377,1
15378,1
15379,1
15380,1
15389,1
15390,1
15391,1
15392,1
15393,2
15395,1
15399,1
15420,1
15438,1
15439,2
15446,1
15461,1
15463,2
15465,1
15468,1
15469,1
15470,1
15472,1
15475,1
15476,1
15480,1
15481,1
15482,2
15483,2
15484,1
15486,1
15488,1
15489,1
15491,1
15495,1
15508,1
15509,1
15513,1
15514,1
15515,1
15516,1
15517,1
15519,1
15520,1
15526,1
15527,3
15528,1
15531,1
15532,2
15533,1
15534,1
15535,1
15536,1
15537,1
15539,1
15540,1
15545,1
15553,1
15554,1
15555,1
15562,1
15569,1
15580,1
15591,1
15592,2
15593,1
15599,1
15601,1
15602,1
15603,1
15610,1
15618,1
15623,2
15624,1
15628,1
15629,3
15630,2
15631,3
15632,4
15633,1
15636,3
15637,3
15638,2
15641,1
15642,1
15643,1
15644,2
15645,1
15668,1
15670,1
15678,1
15679,1
15702,2
15712,1
15713,1
15723,1
15724,1
15725,1
15726,1
15727,1
15735,2
15738,1
15739,2
15740,2
15741,1
15743,1
15744,2
15745,2
15746,2
15747,1
15750,1
15751,1
15752,2
15755,1
15760,1
15761,1
15765,1
15766,1
15778,1
15784,1
15786,1
15787,1
15788,1
15789,1
15790,1
15794,1
15795,1
15796,1
15797,1
15798,2
15799,1
15813,1
15814,2
15817,1
15818,1
15819,1
15820,1
15821,1
15829,1
15830,1
15834,1
15835,1
15852,1
15864,1
15865,1
15866,1
15867,1
15868,2
15869,1
15873,1
15875,1
15876,1
15877,1
15878,1
15879,1
15880,2
15881,2
15882,1
15883,1
15884,1
15885,2
15886,1
15890,1
15891,1
15896,1
15908,1
15915,1
15916,3
15917,1
15918,1
15920,1
15921,2
15922,3
15923,3
15924,2
15928,1
15929,1
15930,1
15935,1
15936,1
15939,1
15957,1
15958,1
15959,1
15965,1
15966,1
15970,1
15972,1
15973,1
15974,1
15975,1
15976,1
15978,1
15980,1
